"filename", "language", "Markdown", "Image", "CSS", "XML", "JavaScript", "JSON", "Pug", "Environment Variables", "YAML", "comment", "blank", "total"
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/css/partials/_blogs.css", "CSS", 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 4, 112
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/css/partials/_dashboard.css", "CSS", 0, 0, 49, 0, 0, 0, 0, 0, 0, 1, 6, 56
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/css/partials/_flashes.css", "CSS", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 1, 84
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/css/partials/_flights.css", "CSS", 0, 0, 70, 0, 0, 0, 0, 0, 0, 3, 5, 78
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/css/partials/_forms.css", "CSS", 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 2, 65
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/css/partials/_helpers.css", "CSS", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 9, 89
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/css/partials/_inner.css", "CSS", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 2, 26
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/css/partials/_nav.css", "CSS", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 2, 66
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/css/partials/_normalize.css", "CSS", 0, 0, 207, 0, 0, 0, 0, 0, 0, 173, 99, 479
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/css/partials/_pagination.css", "CSS", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 1, 42
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/css/partials/_single.css", "CSS", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 2, 67
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/css/style.css", "CSS", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/images/icons/add.svg", "XML", 0, 0, 0, 48, 0, 0, 0, 0, 0, 1, 1, 50
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/images/icons/flight.svg", "XML", 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 1, 152
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/images/icons/logo.svg", "XML", 0, 0, 0, 72, 0, 0, 0, 0, 0, 1, 1, 74
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/images/icons/logout.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/images/icons/plane-return.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/images/icons/plane.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/images/icons/ticket copy.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/images/icons/ticket.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/images/slikaneka.png", "Image", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/public/javascripts/avio.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/start.js", "JavaScript", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 5
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/avio/webpack.config.js", "JavaScript", 0, 0, 0, 0, 46, 0, 0, 0, 0, 28, 9, 83
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/apiAdapter.js", "JavaScript", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 2, 8
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/package-lock.json", "JSON", 0, 0, 0, 0, 0, 11416, 0, 0, 0, 0, 1, 11417
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/package.json", "JSON", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 1, 53
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/css/partials/_blogs.css", "CSS", 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 4, 112
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/css/partials/_dashboard.css", "CSS", 0, 0, 49, 0, 0, 0, 0, 0, 0, 1, 6, 56
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/css/partials/_flashes.css", "CSS", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 1, 84
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/css/partials/_flights.css", "CSS", 0, 0, 70, 0, 0, 0, 0, 0, 0, 3, 5, 78
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/css/partials/_forms.css", "CSS", 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 2, 65
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/css/partials/_helpers.css", "CSS", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 9, 89
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/css/partials/_inner.css", "CSS", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 2, 26
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/css/partials/_nav.css", "CSS", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 2, 66
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/css/partials/_normalize.css", "CSS", 0, 0, 207, 0, 0, 0, 0, 0, 0, 173, 99, 479
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/css/partials/_pagination.css", "CSS", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 1, 42
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/css/partials/_single.css", "CSS", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 2, 67
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/css/style.css", "CSS", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/images/icons/add.svg", "XML", 0, 0, 0, 48, 0, 0, 0, 0, 0, 1, 1, 50
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/images/icons/flight.svg", "XML", 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 1, 152
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/images/icons/logo.svg", "XML", 0, 0, 0, 72, 0, 0, 0, 0, 0, 1, 1, 74
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/images/icons/logout.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/images/icons/plane-return.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/images/icons/plane.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/images/icons/ticket copy.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/images/icons/ticket.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/images/slikaneka.png", "Image", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/public/javascripts/avio.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/router.js", "JavaScript", 0, 0, 0, 0, 9, 0, 0, 0, 0, 6, 4, 19
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/start.js", "JavaScript", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 6, 18
"/home/stefan/faks/Softverske_Komponente/Avionske-karte/gateway/webpack.config.js", "JavaScript", 0, 0, 0, 0, 46, 0, 0, 0, 0, 28, 9, 83
"Total", "-", 94, 0, 4547, 1374, 2252, 89990, 657, 43, 113, 1519, 1481, 102070
